species,lon,lat,ROUGHN,ALTITUDE,APAN_MEAN_,PPTCV,FROST_DURT,HTUNT,MAX01,MIN07,MEAN_AN_PR,NDVI,RAIN_CONCE,SMDSUM,SMDWIN,FERT1,FERT2,FERT3,FERT4,TEXT1,TEXT2,TEXT3,TEXT4,PH1,PH2,PH3,fold.assignment,ID
0,19.9,-34.1,393.0,1026.0,1403.8,19.4,88.0,0.0,24.3,3.7,1011.0,161.0,29.0,21.5,91.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,7903
0,20.0,-34.1,417.0,628.0,1703.7,27.6,76.0,4.4,26.6,4.6,648.0,160.0,29.0,18.0,74.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,7904
0,20.0,-34.1,595.0,827.0,1786.9,29.0,71.0,6.9,27.4,4.8,590.0,146.0,29.0,17.1,71.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,7905
0,20.0,-34.1,295.0,555.0,1842.2,30.3,62.0,8.4,27.9,4.9,531.0,142.0,29.0,18.3,50.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,2,7906
0,20.0,-34.1,190.0,317.0,1983.8,32.6,52.0,13.8,29.1,5.3,428.0,128.0,29.0,17.1,50.7,96.0,0.0,4.0,0.0,0.0,4.0,18.0,78.0,96.0,4.0,0,2,7907
0,20.0,-34.1,294.0,293.0,1990.3,32.9,41.0,14.5,28.9,5.5,416.0,129.0,29.0,17.0,50.7,85.0,5.0,9.0,0.0,0.0,15.0,83.0,3.0,85.0,15.0,0,2,7908
0,20.2,-34.1,252.0,188.0,1983.4,33.4,21.0,14.1,28.7,5.7,393.0,130.0,25.0,16.7,50.7,58.0,10.0,0.0,32.0,0.0,42.0,36.0,22.0,58.0,42.0,0,2,7916
0,21.4,-34.1,107.0,219.0,1849.3,32.3,12.0,11.0,27.3,6.0,440.0,134.0,7.0,20.3,50.7,0.0,4.0,0.0,96.0,0.0,96.0,4.0,0.0,4.0,96.0,0,2,7923
0,21.4,-34.1,78.0,227.0,1960.8,33.8,13.0,15.0,28.6,6.1,378.0,131.0,8.0,19.9,50.7,0.0,6.0,0.0,94.0,0.0,100.0,0.0,0.0,0.0,100.0,0,2,7924
0,19.6,-34.1,90.0,251.0,1947.9,33.8,14.0,12.3,28.1,6.0,374.0,165.0,28.0,13.8,62.2,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0,2,7973
0,19.7,-34.1,82.0,197.0,1994.4,34.5,13.0,14.0,28.5,6.0,343.0,173.0,30.0,12.5,60.8,0.0,58.0,0.0,42.0,0.0,47.0,53.0,0.0,53.0,47.0,0,2,7974
0,19.7,-34.1,53.0,186.0,1999.9,34.5,13.0,14.2,28.6,6.0,347.0,175.0,30.0,12.4,61.1,0.0,72.0,0.0,28.0,0.0,51.0,49.0,0.0,49.0,51.0,0,2,7975
0,21.2,-34.1,67.0,233.0,1809.1,30.5,16.0,11.1,27.7,5.9,520.0,158.0,7.0,22.8,50.7,0.0,7.0,0.0,93.0,0.0,100.0,0.0,0.0,0.0,100.0,0,2,7994
0,21.2,-34.1,53.0,184.0,1859.4,31.8,13.0,12.4,27.9,6.0,465.0,167.0,7.0,22.0,50.7,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0,2,7995
0,19.7,-34.1,89.0,226.0,1982.8,34.3,17.0,13.5,28.5,5.9,355.0,158.0,31.0,12.3,61.6,0.0,15.0,0.0,85.0,0.0,85.0,15.0,0.0,15.0,85.0,0,2,8041
0,24.6,-34.1,55.0,101.0,1652.3,25.1,11.0,7.7,24.4,8.6,760.0,198.0,8.0,27.2,53.9,90.0,0.0,10.0,0.0,0.0,10.0,32.0,58.0,90.0,10.0,0,2,8102
0,19.6,-34.1,84.0,300.0,1869.7,31.8,14.0,10.0,27.5,6.1,466.0,144.0,32.0,14.8,67.9,36.0,0.0,18.0,46.0,0.0,46.0,54.0,0.0,37.0,63.0,0,2,8135
0,24.6,-34.1,49.0,80.0,1621.4,23.3,10.0,7.5,24.3,8.7,839.0,185.0,8.0,28.8,57.7,94.0,0.0,5.0,1.0,0.0,6.0,60.0,34.0,94.0,6.0,0,2,8141
0,19.6,-34.2,87.0,314.0,1860.6,31.4,14.0,9.9,27.5,6.1,484.0,148.0,32.0,15.0,68.9,48.0,0.0,2.0,51.0,0.0,51.0,49.0,0.0,48.0,52.0,0,2,8176
0,19.6,-34.2,230.0,536.0,1667.9,28.5,30.0,4.0,26.0,5.7,612.0,182.0,34.0,17.2,76.3,80.0,0.0,3.0,17.0,0.0,20.0,35.0,45.0,80.0,20.0,0,2,8275
0,19.6,-34.2,147.0,367.0,1801.9,30.9,14.0,7.9,27.2,6.0,503.0,188.0,33.0,15.0,70.3,47.0,0.0,9.0,44.0,0.0,44.0,31.0,25.0,47.0,53.0,0,2,8276
0,19.6,-34.2,110.0,352.0,1791.9,29.1,12.0,8.4,27.3,6.1,583.0,162.0,34.0,16.5,75.0,1.0,0.0,22.0,77.0,0.0,77.0,23.0,0.0,1.0,99.0,0,2,8340
0,20.7,-34.2,66.0,245.0,1813.1,32.6,12.0,8.8,26.9,6.2,429.0,166.0,16.0,18.9,50.7,0.0,13.0,0.0,87.0,0.0,100.0,0.0,0.0,0.0,100.0,0,2,8341
0,21.1,-34.2,8.0,104.0,1885.8,33.8,12.0,11.5,27.3,6.5,376.0,107.0,11.0,19.0,50.7,0.0,0.0,73.0,27.0,0.0,27.0,73.0,0.0,0.0,27.0,73,2,8342
0,21.1,-34.2,12.0,109.0,1901.1,34.6,12.0,11.5,27.3,6.5,341.0,124.0,11.0,18.3,50.7,0.0,0.0,59.0,41.0,0.0,41.0,59.0,0.0,0.0,41.0,59,2,8343
0,21.2,-34.2,31.0,113.0,1884.4,33.8,12.0,11.4,27.3,6.5,377.0,121.0,11.0,19.1,50.7,1.0,0.0,77.0,22.0,0.0,22.0,78.0,0.0,1.0,22.0,77,2,8344
0,21.2,-34.2,30.0,119.0,1879.0,33.5,12.0,11.4,27.3,6.5,388.0,128.0,10.0,19.3,50.7,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100,2,8345
0,21.2,-34.2,13.0,115.0,1889.3,34.0,12.0,11.6,27.3,6.5,368.0,126.0,10.0,18.9,50.7,22.0,0.0,63.0,15.0,0.0,15.0,85.0,0.0,22.0,15.0,63,2,8346
0,21.0,-34.2,34.0,113.0,1836.5,32.0,11.0,9.7,26.6,6.5,454.0,153.0,13.0,20.2,50.7,53.0,0.0,26.0,21.0,26.0,21.0,0.0,53.0,0.0,47.0,53,2,8399
0,21.1,-34.2,13.0,92.0,1871.4,33.2,12.0,11.3,27.2,6.6,402.0,130.0,11.0,19.5,50.7,0.0,7.0,93.0,0.0,0.0,7.0,93.0,0.0,7.0,0.0,93,2,8400
0,21.1,-34.2,10.0,97.0,1906.9,35.1,12.0,11.3,27.2,6.6,317.0,104.0,11.0,17.7,50.7,7.0,0.0,93.0,0.0,0.0,0.0,100.0,0.0,7.0,0.0,93,2,8401
0,21.2,-34.2,16.0,107.0,1902.3,34.8,12.0,11.4,27.2,6.5,330.0,121.0,11.0,18.0,50.7,60.0,0.0,21.0,19.0,0.0,19.0,81.0,0.0,60.0,19.0,21,2,8402
0,21.2,-34.2,19.0,107.0,1910.9,35.2,12.0,11.6,27.3,6.5,315.0,103.0,11.0,17.7,50.7,79.0,0.0,21.0,0.0,0.0,0.0,100.0,0.0,79.0,0.0,21,2,8403
0,19.1,-34.2,366.0,396.0,1628.0,24.8,10.0,3.3,25.2,6.7,774.0,117.0,36.0,19.6,84.6,100.0,0.0,0.0,0.0,0.0,0.0,1.0,99.0,100.0,0.0,0,2,8446
0,19.2,-34.2,232.0,208.0,1785.7,24.8,12.0,7.9,26.3,7.2,774.0,109.0,37.0,19.5,85.2,99.0,0.0,1.0,0.0,0.0,0.0,1.0,99.0,99.0,1.0,0,2,8447
0,19.2,-34.2,129.0,87.0,1844.3,26.5,11.0,10.2,26.8,7.3,697.0,129.0,37.0,17.8,81.6,33.0,28.0,7.0,31.0,0.0,60.0,18.0,23.0,33.0,67.0,0,2,8448
0,19.2,-34.2,70.0,95.0,1908.5,30.8,11.0,10.8,27.0,7.2,510.0,146.0,39.0,13.9,72.4,28.0,11.0,18.0,43.0,0.0,54.0,46.0,0.0,28.0,72.0,0,2,8449
0,19.2,-34.2,82.0,72.0,1921.7,31.0,11.0,11.3,27.1,7.2,501.0,137.0,40.0,13.6,72.2,24.0,14.0,29.0,33.0,0.0,47.0,53.0,0.0,24.0,76.0,0,2,8450
0,19.3,-34.2,136.0,148.0,1900.6,31.6,12.0,10.0,26.9,7.1,474.0,156.0,40.0,12.9,70.9,34.0,0.0,13.0,53.0,0.0,53.0,39.0,8.0,34.0,66.0,0,2,8451
0,19.3,-34.2,142.0,211.0,1868.0,32.2,11.0,8.6,26.6,6.9,448.0,160.0,41.0,12.3,69.7,58.0,0.0,0.0,42.0,0.0,42.0,28.0,30.0,58.0,42.0,0,2,8452
0,19.3,-34.2,118.0,112.0,1918.4,32.0,12.0,10.4,27.0,7.1,454.0,184.0,42.0,12.1,70.3,33.0,0.0,0.0,67.0,0.0,67.0,12.0,21.0,33.0,67.0,0,2,8453
0,19.4,-34.2,53.0,245.0,1856.8,32.0,14.0,8.7,26.7,6.7,456.0,176.0,37.0,13.5,69.2,3.0,0.0,14.0,83.0,0.0,83.0,17.0,0.0,3.0,97.0,0,2,8454
0,21.1,-34.2,60.0,88.0,1873.8,34.0,12.0,10.1,26.6,6.5,366.0,114.0,12.0,18.6,50.7,57.0,4.0,39.0,0.0,0.0,4.0,83.0,14.0,47.0,0.0,53,2,8455
0,21.2,-34.2,11.0,96.0,1865.3,33.6,12.0,10.1,26.7,6.5,383.0,99.0,11.0,19.0,50.7,88.0,0.0,12.0,0.0,0.0,0.0,100.0,0.0,88.0,0.0,12,2,8456
0,21.2,-34.2,9.0,97.0,1890.1,35.0,12.0,10.1,26.7,6.5,324.0,104.0,11.0,17.8,50.7,68.0,0.0,32.0,0.0,0.0,0.0,100.0,0.0,68.0,0.0,32,2,8457
0,21.2,-34.2,9.0,96.0,1887.0,34.8,12.0,10.2,26.7,6.4,330.0,105.0,11.0,17.9,50.7,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0,2,8458
0,21.2,-34.2,39.0,119.0,1822.5,31.6,12.0,10.0,26.7,6.4,475.0,115.0,11.0,20.9,50.7,100.0,0.0,0.0,0.0,0.0,0.0,58.0,42.0,58.0,0.0,42,2,8459
0,21.2,-34.2,30.0,114.0,1873.3,34.1,12.0,10.4,26.8,6.3,362.0,105.0,11.0,18.6,50.7,100.0,0.0,0.0,0.0,0.0,0.0,49.0,51.0,49.0,0.0,51,2,8460
0,21.3,-34.2,61.0,136.0,1782.7,30.1,12.0,9.7,26.7,6.3,539.0,101.0,11.0,22.2,50.7,100.0,0.0,0.0,0.0,0.0,0.0,16.0,84.0,16.0,0.0,84,2,8461
0,21.3,-34.2,83.0,156.0,1739.4,28.7,9.0,9.1,26.6,6.2,601.0,97.0,11.0,23.1,50.7,91.0,0.0,0.0,9.0,0.0,9.0,0.0,91.0,0.0,9.0,91,2,8462
0,21.3,-34.2,20.0,96.0,1866.2,33.6,12.0,10.4,26.7,6.4,384.0,137.0,11.0,19.0,50.7,12.0,0.0,80.0,8.0,0.0,8.0,83.0,9.0,2.0,8.0,90,2,8463
0,21.4,-34.2,18.0,87.0,1857.2,33.2,12.0,10.2,26.7,6.4,401.0,136.0,11.0,19.3,50.7,13.0,0.0,87.0,0.0,0.0,0.0,100.0,0.0,13.0,0.0,87,2,8464
0,21.4,-34.2,25.0,93.0,1882.0,34.6,11.0,10.2,26.6,6.4,341.0,115.0,11.0,18.1,50.7,31.0,0.0,69.0,0.0,0.0,0.0,100.0,0.0,31.0,0.0,69,2,8465
0,21.4,-34.2,41.0,97.0,1848.3,35.5,11.0,8.7,25.8,6.8,302.0,92.0,11.0,17.3,50.6,100.0,0.0,0.0,0.0,0.0,0.0,98.0,2.0,98.0,0.0,2,2,8466
0,21.5,-34.2,29.0,95.0,1838.5,34.9,12.0,8.6,25.8,6.8,325.0,98.0,11.0,17.8,50.7,100.0,0.0,0.0,0.0,0.0,0.0,91.0,9.0,91.0,0.0,9,2,8467
0,21.5,-34.2,31.0,91.0,1841.4,35.2,11.0,8.6,25.8,6.8,314.0,105.0,11.0,17.6,50.7,100.0,0.0,0.0,0.0,0.0,0.0,84.0,16.0,84.0,0.0,16,2,8468
0,21.5,-34.2,78.0,117.0,1802.8,33.9,12.0,8.0,25.7,6.8,372.0,104.0,11.0,18.7,50.7,100.0,0.0,0.0,0.0,0.0,0.0,57.0,43.0,57.0,0.0,43,2,8469
0,21.5,-34.2,80.0,133.0,1818.0,34.3,12.0,8.2,25.7,6.8,352.0,106.0,11.0,18.5,50.7,100.0,0.0,0.0,0.0,0.0,0.0,33.0,67.0,33.0,0.0,67,2,8470
0,21.5,-34.2,77.0,140.0,1806.4,34.2,12.0,7.9,25.7,6.7,359.0,106.0,11.0,18.5,50.7,100.0,0.0,0.0,0.0,0.0,0.0,38.0,62.0,38.0,0.0,62,2,8471
0,21.6,-34.2,58.0,160.0,1804.1,34.6,12.0,7.5,25.6,6.7,341.0,110.0,11.0,18.1,50.7,100.0,0.0,0.0,0.0,0.0,0.0,98.0,2.0,98.0,0.0,2,2,8472
0,21.6,-34.2,56.0,151.0,1799.6,34.1,12.0,7.7,25.6,6.7,363.0,101.0,11.0,18.6,50.7,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0,2,8473
0,21.6,-34.2,41.0,143.0,1804.4,34.2,12.0,7.8,25.7,6.7,357.0,105.0,11.0,18.5,50.7,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0,2,8474
0,19.2,-34.3,125.0,97.0,1842.9,25.3,11.0,9.4,26.5,7.4,750.0,120.0,36.0,19.3,84.3,81.0,18.0,0.0,1.0,0.0,19.0,34.0,47.0,81.0,19.0,0,2,8499
0,19.2,-34.3,76.0,61.0,1871.8,26.4,11.0,10.1,26.6,7.4,705.0,157.0,37.0,18.2,82.2,31.0,43.0,8.0,18.0,0.0,59.0,41.0,0.0,33.0,67.0,0,2,8500
0,19.2,-34.3,49.0,39.0,1913.3,29.9,11.0,11.7,27.1,7.3,548.0,160.0,38.0,14.9,74.2,32.0,29.0,22.0,18.0,0.0,29.0,71.0,0.0,49.0,51.0,0,2,8501
0,19.2,-34.3,83.0,71.0,1908.7,30.3,11.0,11.3,27.1,7.3,532.0,152.0,38.0,14.5,73.6,24.0,9.0,17.0,51.0,0.0,60.0,38.0,2.0,24.0,76.0,0,2,8502
0,19.2,-34.3,139.0,153.0,1872.9,30.7,11.0,9.4,26.7,7.1,515.0,129.0,39.0,14.0,72.9,77.0,0.0,0.0,23.0,0.0,23.0,36.0,41.0,77.0,23.0,0,2,8503
0,19.3,-34.3,101.0,167.0,1870.5,31.0,11.0,9.1,26.7,7.1,501.0,157.0,40.0,13.5,72.4,92.0,0.0,4.0,4.0,0.0,4.0,67.0,29.0,92.0,8.0,0,2,8504
0,20.1,-34.3,48.0,256.0,1869.2,33.4,18.0,10.8,27.7,5.9,393.0,190.0,25.0,15.1,60.7,0.0,0.0,1.0,99.0,0.0,99.0,1.0,0.0,0.0,100.0,0,2,8505
0,21.1,-34.3,87.0,92.0,1881.3,34.8,12.0,9.7,26.5,6.6,333.0,115.0,12.0,17.9,50.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100,2,8508
0,21.1,-34.3,73.0,152.0,1795.8,31.2,12.0,9.0,26.4,6.5,490.0,109.0,12.0,21.1,50.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100,2,8509
0,21.2,-34.3,59.0,130.0,1811.9,31.3,12.0,9.5,26.5,6.5,488.0,106.0,12.0,21.1,50.7,100.0,0.0,0.0,0.0,0.0,0.0,27.0,73.0,27.0,0.0,73,2,8510
0,21.2,-34.3,47.0,121.0,1814.6,31.3,12.0,9.8,26.6,6.4,485.0,114.0,11.0,21.0,50.7,100.0,0.0,0.0,0.0,0.0,0.0,14.0,86.0,14.0,0.0,86,2,8511
0,21.2,-34.3,60.0,106.0,1836.9,32.4,12.0,10.0,26.7,6.4,439.0,110.0,11.0,20.1,50.7,100.0,0.0,0.0,0.0,0.0,0.0,41.0,59.0,41.0,0.0,59,2,8512
0,21.2,-34.3,35.0,112.0,1826.2,31.9,11.0,9.9,26.7,6.4,462.0,115.0,11.0,20.6,50.7,100.0,0.0,0.0,0.0,0.0,0.0,23.0,77.0,23.0,0.0,77,2,8513
0,21.3,-34.3,32.0,107.0,1830.6,32.1,11.0,10.0,26.7,6.4,452.0,117.0,11.0,20.4,50.7,100.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,40.0,0.0,60,2,8514
0,21.3,-34.3,69.0,129.0,1830.1,31.7,11.0,10.4,26.8,6.4,470.0,111.0,11.0,20.7,50.7,98.0,0.0,0.0,2.0,0.0,2.0,23.0,75.0,23.0,2.0,75,2,8515
0,21.3,-34.3,25.0,85.0,1865.6,33.4,11.0,10.5,26.7,6.4,394.0,161.0,11.0,19.1,50.7,62.0,0.0,12.0,25.0,0.0,25.0,25.0,49.0,13.0,25.0,62,2,8516
0,21.4,-34.3,71.0,93.0,1828.1,32.0,12.0,9.8,26.5,6.5,455.0,116.0,11.0,20.3,50.7,92.0,0.0,8.0,0.0,0.0,0.0,52.0,48.0,45.0,0.0,55,2,8517
0,21.4,-34.3,64.0,86.0,1865.9,34.0,11.0,9.8,26.5,6.5,365.0,128.0,11.0,18.5,50.7,74.0,0.0,26.0,0.0,0.0,0.0,74.0,26.0,48.0,0.0,52,2,8518
0,21.4,-34.3,81.0,83.0,1872.7,34.5,12.0,9.8,26.5,6.5,344.0,135.0,11.0,18.1,50.7,77.0,0.0,23.0,0.0,0.0,0.0,53.0,47.0,30.0,0.0,70,2,8519
0,21.4,-34.3,59.0,121.0,1838.9,33.4,12.0,9.1,26.4,6.4,392.0,123.0,11.0,19.1,50.7,100.0,0.0,0.0,0.0,0.0,0.0,45.0,55.0,45.0,0.0,55,2,8520
0,21.5,-34.3,78.0,162.0,1788.9,33.8,12.0,7.5,25.5,6.8,377.0,108.0,11.0,18.8,50.7,100.0,0.0,0.0,0.0,0.0,0.0,3.0,97.0,3.0,0.0,97,2,8521
0,21.6,-34.3,48.0,177.0,1778.1,33.8,12.0,7.1,25.4,6.7,377.0,111.0,11.0,18.8,50.7,100.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,50,2,8522
0,21.6,-34.3,75.0,179.0,1775.1,33.5,12.0,7.2,25.5,6.7,391.0,114.0,11.0,19.1,50.7,100.0,0.0,0.0,0.0,0.0,0.0,4.0,96.0,4.0,0.0,96,2,8523
0,21.7,-34.3,105.0,95.0,1791.7,33.4,11.0,7.7,25.1,7.1,395.0,125.0,11.0,19.0,50.7,100.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,60.0,0.0,40,2,8524
0,21.7,-34.3,108.0,51.0,1793.6,32.6,11.0,8.2,25.2,7.2,431.0,110.0,11.0,19.7,50.7,100.0,0.0,0.0,0.0,0.0,0.0,84.0,16.0,84.0,0.0,16,2,8525
0,21.7,-34.3,49.0,21.0,1791.6,31.8,10.0,8.7,25.3,7.3,466.0,101.0,12.0,20.4,50.7,73.0,0.0,0.0,27.0,0.0,27.0,73.0,0.0,73.0,0.0,27,2,8526
0,19.1,-34.3,224.0,148.0,1816.1,25.6,10.0,8.7,26.3,7.4,738.0,114.0,36.0,19.5,83.8,56.0,23.0,7.0,14.0,0.0,37.0,14.0,49.0,56.0,44.0,0,2,8553
0,19.2,-34.3,94.0,56.0,1853.6,25.0,11.0,10.0,26.5,7.5,763.0,145.0,36.0,19.8,85.3,11.0,62.0,5.0,23.0,0.0,85.0,15.0,0.0,11.0,76.0,14,2,8554
0,19.2,-34.3,38.0,14.0,1910.5,27.9,10.0,10.9,26.7,7.6,635.0,170.0,36.0,17.1,78.5,7.0,12.0,12.0,69.0,0.0,79.0,21.0,0.0,9.0,60.0,32,2,8555
0,19.2,-34.3,121.0,79.0,1905.4,29.3,11.0,10.2,26.7,7.4,574.0,143.0,37.0,15.7,75.6,48.0,3.0,0.0,48.0,0.0,51.0,36.0,12.0,48.0,50.0,1,2,8556
0,19.2,-34.3,145.0,124.0,1873.8,29.6,11.0,9.1,26.5,7.3,563.0,126.0,38.0,15.3,75.3,82.0,4.0,0.0,14.0,0.0,18.0,15.0,66.0,82.0,18.0,0,2,8557
0,19.2,-34.3,46.0,112.0,1875.8,29.8,12.0,10.1,26.8,7.2,551.0,134.0,38.0,14.9,74.8,45.0,0.0,8.0,48.0,0.0,48.0,41.0,12.0,45.0,55.0,0,2,8558
0,19.3,-34.3,80.0,151.0,1842.3,29.8,12.0,8.7,26.5,7.1,551.0,136.0,39.0,14.6,75.1,33.0,0.0,12.0,55.0,0.0,55.0,45.0,0.0,33.0,67.0,0,2,8559
0,19.3,-34.3,139.0,161.0,1842.6,29.3,12.0,8.7,26.5,7.1,574.0,143.0,41.0,14.1,77.5,46.0,0.0,13.0,41.0,0.0,41.0,59.0,0.0,46.0,54.0,0,2,8560
0,19.3,-34.3,104.0,159.0,1855.5,29.4,12.0,9.2,26.7,7.1,569.0,143.0,40.0,14.5,76.7,35.0,0.0,13.0,52.0,0.0,52.0,48.0,0.0,35.0,65.0,0,2,8561
0,19.4,-34.3,75.0,258.0,1826.7,31.2,14.0,8.0,26.4,6.8,493.0,158.0,38.0,14.0,71.7,75.0,0.0,10.0,15.0,0.0,15.0,85.0,0.0,75.0,25.0,0,2,8562
0,19.4,-34.3,57.0,278.0,1809.7,30.9,14.0,7.6,26.4,6.7,503.0,154.0,38.0,14.4,72.2,92.0,0.0,6.0,2.0,0.0,2.0,98.0,0.0,92.0,8.0,0,2,8563
0,21.1,-34.3,41.0,162.0,1751.4,30.0,11.0,8.2,26.2,6.5,546.0,139.0,13.0,22.0,50.7,100.0,0.0,0.0,0.0,0.0,0.0,28.0,72.0,28.0,0.0,72,2,8569
0,21.1,-34.3,21.0,157.0,1772.8,31.2,12.0,8.2,26.2,6.5,490.0,122.0,12.0,20.9,50.7,100.0,0.0,0.0,0.0,0.0,0.0,44.0,56.0,44.0,0.0,56,2,8570
0,21.1,-34.3,33.0,180.0,1766.2,30.9,12.0,8.3,26.2,6.5,505.0,105.0,12.0,21.3,50.7,100.0,0.0,0.0,0.0,0.0,0.0,23.0,77.0,23.0,0.0,77,2,8571
0,21.2,-34.3,90.0,102.0,1811.9,31.5,12.0,9.5,26.5,6.5,478.0,124.0,12.0,20.8,50.7,100.0,0.0,0.0,0.0,0.0,0.0,33.0,67.0,33.0,0.0,67,2,8572
0,21.3,-34.3,78.0,98.0,1821.7,31.4,11.0,10.2,26.7,6.4,481.0,115.0,11.0,20.8,50.7,100.0,0.0,0.0,0.0,0.0,0.0,66.0,34.0,66.0,0.0,34,2,8573
0,21.3,-34.3,124.0,51.0,1786.1,29.9,11.0,9.8,26.6,6.4,548.0,124.0,11.0,22.2,50.7,65.0,0.0,0.0,35.0,0.0,35.0,0.0,65.0,0.0,35.0,65,2,8574
0,21.4,-34.3,61.0,205.0,1714.2,28.9,11.0,7.9,26.1,6.3,593.0,129.0,12.0,22.8,50.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100,2,8575
0,21.4,-34.3,61.0,187.0,1731.5,29.5,11.0,8.0,26.1,6.4,565.0,137.0,12.0,22.4,50.7,100.0,0.0,0.0,0.0,0.0,0.0,7.0,93.0,7.0,0.0,93,2,8576
0,21.5,-34.3,43.0,188.0,1692.9,29.1,12.0,6.7,25.3,6.8,582.0,121.0,11.0,22.6,50.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100,2,8577
0,21.5,-34.3,46.0,198.0,1672.0,28.5,11.0,6.0,25.0,6.9,612.0,117.0,11.0,22.8,50.7,100.0,0.0,0.0,0.0,0.0,0.0,2.0,98.0,2.0,0.0,98,2,8578
0,21.5,-34.3,60.0,190.0,1720.5,31.4,12.0,6.3,25.0,6.9,484.0,132.0,11.0,20.9,50.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100,2,8579
0,21.6,-34.3,69.0,136.0,1810.3,35.2,12.0,7.5,25.5,6.8,315.0,134.0,12.0,17.5,50.7,100.0,0.0,0.0,0.0,0.0,0.0,41.0,59.0,41.0,0.0,59,2,8580
0,21.6,-34.3,70.0,135.0,1813.9,35.7,12.0,7.5,25.3,7.0,290.0,139.0,12.0,17.0,50.3,100.0,0.0,0.0,0.0,0.0,0.0,33.0,67.0,33.0,0.0,67,2,8581
0,21.6,-34.3,73.0,184.0,1712.6,31.4,12.0,5.5,24.6,7.1,482.0,137.0,12.0,20.9,50.7,100.0,0.0,0.0,0.0,0.0,0.0,12.0,88.0,12.0,0.0,88,2,8582
0,21.6,-34.3,60.0,194.0,1704.7,30.8,12.0,5.4,24.6,7.0,507.0,134.0,12.0,21.4,50.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100,2,8583
0,21.7,-34.3,70.0,237.0,1705.7,30.7,11.0,5.5,24.7,6.9,514.0,129.0,12.0,21.4,50.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100,2,8584
0,21.7,-34.3,99.0,211.0,1674.2,28.8,10.0,5.2,24.6,6.8,597.0,132.0,12.0,22.3,50.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100,2,8585
0,19.1,-34.3,73.0,43.0,1843.9,24.9,11.0,9.8,26.4,7.6,769.0,138.0,35.0,20.3,85.8,38.0,40.0,0.0,21.0,0.0,61.0,39.0,0.0,38.0,40.0,21,2,8608
0,19.2,-34.3,52.0,17.0,1893.6,27.4,10.0,10.4,26.5,7.7,659.0,163.0,36.0,17.9,79.7,7.0,12.0,11.0,70.0,0.0,82.0,18.0,0.0,7.0,65.0,28,2,8609
0,19.2,-34.3,243.0,175.0,1835.9,28.8,11.0,8.2,26.2,7.3,595.0,118.0,36.0,16.5,76.5,84.0,0.0,0.0,16.0,0.0,16.0,48.0,36.0,84.0,16.0,0,2,8610
0,19.2,-34.3,180.0,223.0,1813.2,28.4,12.0,7.9,26.2,7.2,614.0,141.0,37.0,16.6,78.0,78.0,0.0,0.0,22.0,0.0,22.0,59.0,19.0,78.0,22.0,0,2,8611
0,19.3,-34.3,341.0,321.0,1721.2,27.1,13.0,5.7,26.0,6.9,670.0,139.0,39.0,16.9,82.0,99.0,0.0,0.0,1.0,0.0,1.0,31.0,68.0,99.0,1.0,0,2,8612
0,19.3,-34.3,346.0,513.0,1665.8,28.6,12.0,2.9,25.2,6.6,605.0,87.0,40.0,15.2,78.7,100.0,0.0,0.0,0.0,0.0,0.0,9.0,91.0,100.0,0.0,0,2,8613
0,19.3,-34.3,326.0,291.0,1787.4,30.4,13.0,6.6,26.0,6.9,527.0,98.0,39.0,14.1,74.1,85.0,0.0,0.0,15.0,0.0,15.0,50.0,34.0,85.0,15.0,0,2,8614
0,19.4,-34.3,254.0,271.0,1814.2,31.1,13.0,7.4,26.2,6.9,497.0,116.0,38.0,13.8,72.1,60.0,0.0,0.0,40.0,0.0,40.0,42.0,18.0,60.0,40.0,0,2,8615
